,origin,destination,distance,duration
2171,Changing Lives,Belle Vue Youth Project,52912,2559
2172,Changing Lives,Benfield School,11722,1253
2173,Changing Lives,Beyond Limits,55366,3043
2174,Changing Lives,Bibby House - Changing Lives,10702,778
2175,Changing Lives,Bilton Hall Community Trust,15035,999
2176,Changing Lives,Blyth Star Enterprises,37103,2021
2177,Changing Lives,Brougham Primary School,47366,2314
2178,Changing Lives,Byker Community Association,10381,1150
2179,Changing Lives,Cafe on the Shire - NTDF,33318,1746
2180,Changing Lives,Cheesy Waffles Project,20825,1114
2181,Changing Lives,Chester West & Central Community Project @ Bullion Hall,12536,797
2182,Changing Lives,Choysez,38205,1946
2183,Changing Lives,Corbridge Middle School,35519,1604
2184,Changing Lives,Cornerstones Cafe,10847,702
2185,Changing Lives,County Durham Tees Valley Rescue Mission,44349,1996
2186,Changing Lives,Cumberland House,8748,671
2187,Changing Lives,Delta North Consett (formerly YMCA),22949,1841
2188,Changing Lives,Dementia Care,21412,1255
2189,Changing Lives,Dynamix Extreme Cic,6335,857
2190,Changing Lives,East Durham Community Initiatives,25694,1570
2191,Changing Lives,East Durham Partnership,33402,1675
2192,Changing Lives,Eastlea Community,24241,1401
2193,Changing Lives,Elliott House /Westbridge,10330,917
2194,Changing Lives,Emmaus North East,17429,1233
2195,Changing Lives,Eslington House Changing Lives,3720,417
2196,Changing Lives,Excelsior Academy,11987,866
2197,Changing Lives,Family Gateway,19688,1374
2198,Changing Lives,Felling Community Association,5507,748
2199,Changing Lives,Forage Community Project,18044,1288
2200,Changing Lives,Francis House Changing Lives,8863,690
2201,Changing Lives,Gateshead Young Peoples Mental Health Service,4489,568
2202,Changing Lives,Great Lumley Community Centre,14221,880
2203,Changing Lives,Great North Road Changing Lives,15789,962
2204,Changing Lives,Green Gates Primary,77967,3376
2205,Changing Lives,Harrowgate Hill Primary,48330,2190
2206,Changing Lives,Haswell Mencap Lisa Dixon Centre,29318,1653
2207,Changing Lives,Health Works Newcastle,14351,895
2208,Changing Lives,Hub of Wishes,44008,1981
2209,Changing Lives,Investing in People and Culture,4716,584
2210,Changing Lives,"Jet (Wicker Chair) North,  Westerhope",14427,871
2211,Changing Lives,Junction 7,44008,1981
2212,Changing Lives,Junior Neighbourhood Watch,44008,1981
2213,Changing Lives,Kibblesworth Village Millenium Centre,4100,485
2214,Changing Lives,Kings Cafe,49373,2263
2215,Changing Lives,Labyrinth Holistic Cafe,54580,2743
2216,Changing Lives,Little Sisters Of The Poor - Newcastle,9904,794
2217,Changing Lives,Lobley Hill Primary,3316,411
2218,Changing Lives,Looked After Through Care Darlington Borough Council,51100,2605
2219,Changing Lives,Mickley First School,24350,1502
2220,Changing Lives,Miss Tina's Coffee Shop,16461,1181
2221,Changing Lives,Mount Pleasant Primary School,51315,2286
2222,Changing Lives,Moving On Durham,18464,1137
2223,Changing Lives,Murton Salvation Army,27746,1482
2224,Changing Lives,New Walk Property Management Middlesbrough,59237,2793
2225,Changing Lives,New Walk Property Management Stockton,54187,2687
2226,Changing Lives,Newport Primary,58555,2729
2227,Changing Lives,PACT House,11661,978
2228,Changing Lives,Park End Primary,65138,2996
2229,Changing Lives,Pelton Community Centre,7625,730
2230,Changing Lives,People's Pantry,17867,1246
2231,Changing Lives,Pickle Palace,17253,1256
2232,Changing Lives,Pottery Bank Centre,13760,1272
2233,Changing Lives,Praxis,10679,917
2234,Changing Lives,Prudhoe Castle First School,23110,1489
2235,Changing Lives,Reach Out Recovery,50328,2677
2236,Changing Lives,Ron Eager House Changing Lives,7274,853
2237,Changing Lives,Roseberry Primary,51981,2464
2238,Changing Lives,Rosebrook,50398,2341
2239,Changing Lives,Sanctuary Supported Housing,53581,2554
2240,Changing Lives,Sanctuary Supported Living Hartlepool,47689,2391
2241,Changing Lives,Selby Cottage Childrens Centre,11495,800
2242,Changing Lives,Soul Food Spaces (Peace Of Mind),3642,460
2243,Changing Lives,Sprinwell Community Hub,5151,684
2244,Changing Lives,St Davids Community Project,19479,1242
2245,Changing Lives,St Gabriels Catholic Voluntary Academy,66421,3118
2246,Changing Lives,St. John the Baptist Primary School,51404,2403
2247,Changing Lives,St.Peters Court,18499,1180
2248,Changing Lives,Sunderland Area Parent Support,19291,1173
2249,Changing Lives,Sunderland North Family Zone,19537,1568
2250,Changing Lives,Sunderland Ymca,19605,1533
2251,Changing Lives,Sunshine Day Nursery at Seascape Children's Centre,33499,1823
2252,Changing Lives,The Albert,33741,1714
2253,Changing Lives,The Ashley Foundation,19300,1482
2254,Changing Lives,The Laurels Childcare Ltd,23451,1264
2255,Changing Lives,The Oasis Cafe,9678,781
2256,Changing Lives,The Opportunity Cafe,12368,906
2257,Changing Lives,The Rifty Youth Project,48624,2456
2258,Changing Lives,Tyneside Vineyard Extraordinary Project,11886,1091
2259,Changing Lives,Umbrella Community Centre,21899,1770
2260,Changing Lives,Vinnie's Cafe,7775,886
2261,Changing Lives,Virginia House Changing Lives,9714,758
2262,Changing Lives,Wallsend People Centre,13865,1398
2263,Changing Lives,Washingwell Primary School,6315,697
2264,Changing Lives,West View Primary School,46114,2215
2265,Changing Lives,West View Project,46520,2233
2266,Changing Lives,Wharton Trust,47488,2352
2267,Changing Lives,Whitehead Street - Changing Lives,16785,1190
2268,Cheesy Waffles Project,Abbey Hill Academy,34038,1814
2269,Cheesy Waffles Project,Abbey Lodge,17897,1430
2270,Cheesy Waffles Project,Abbott House Changing Lives,28351,1475
2271,Cheesy Waffles Project,Academy 360,16169,1101
2272,Cheesy Waffles Project,Age UK Sunderland,17356,1353
2273,Cheesy Waffles Project,All About You,20710,1401
2274,Cheesy Waffles Project,Approach Development,58145,2706
2275,Cheesy Waffles Project,Basement Project,35679,2307
2276,Cheesy Waffles Project,Belle Vue 60+ Club,32390,1912
2277,Cheesy Waffles Project,Belle Vue Centre Cafe,32390,1912
2278,Cheesy Waffles Project,Belle Vue Play Scheme,32390,1912
2279,Cheesy Waffles Project,Belle Vue Youth Project,32390,1912
2280,Cheesy Waffles Project,Benfield School,33120,1976
2281,Cheesy Waffles Project,Beyond Limits,38804,2492
2282,Cheesy Waffles Project,Bibby House - Changing Lives,22217,1091
2283,Cheesy Waffles Project,Bilton Hall Community Trust,26551,1312
2284,Cheesy Waffles Project,Blyth Star Enterprises,56037,2737
2285,Cheesy Waffles Project,Brougham Primary School,26844,1667
2286,Cheesy Waffles Project,Byker Community Association,31779,1873
2287,Cheesy Waffles Project,Cafe on the Shire - NTDF,33475,2101
2288,Cheesy Waffles Project,Changing Lives,20906,992
2289,Cheesy Waffles Project,Chester West & Central Community Project @ Bullion Hall,14839,853
2290,Cheesy Waffles Project,Choysez,57139,2661
2291,Cheesy Waffles Project,Corbridge Middle School,54453,2320
2292,Cheesy Waffles Project,Cornerstones Cafe,13150,759
2293,Cheesy Waffles Project,County Durham Tees Valley Rescue Mission,27788,1445
2294,Cheesy Waffles Project,Cumberland House,27683,1387
2295,Cheesy Waffles Project,Delta North Consett (formerly YMCA),25046,1907
2296,Cheesy Waffles Project,Dementia Care,40346,1971
2297,Cheesy Waffles Project,Dynamix Extreme Cic,27816,1399
2298,Cheesy Waffles Project,East Durham Community Initiatives,17180,1367
2299,Cheesy Waffles Project,East Durham Partnership,18165,1327
2300,Cheesy Waffles Project,Eastlea Community,14923,1215
2301,Cheesy Waffles Project,Elliott House /Westbridge,29264,1633
2302,Cheesy Waffles Project,Emmaus North East,28945,1545
2303,Cheesy Waffles Project,Eslington House Changing Lives,25368,1203
2304,Cheesy Waffles Project,Excelsior Academy,30922,1582
2305,Cheesy Waffles Project,Family Gateway,28585,1711
2306,Cheesy Waffles Project,Felling Community Association,25797,1321
2307,Cheesy Waffles Project,Forage Community Project,16503,1254
2308,Cheesy Waffles Project,Francis House Changing Lives,27798,1406
2309,Cheesy Waffles Project,Gateshead Young Peoples Mental Health Service,25797,1438
2310,Cheesy Waffles Project,Great Lumley Community Centre,8946,728
2311,Cheesy Waffles Project,Great North Road Changing Lives,9510,928
2312,Cheesy Waffles Project,Green Gates Primary,57445,2728
2313,Cheesy Waffles Project,Harrowgate Hill Primary,31769,1638
2314,Cheesy Waffles Project,Haswell Mencap Lisa Dixon Centre,10482,869
2315,Cheesy Waffles Project,Health Works Newcastle,33285,1611
2316,Cheesy Waffles Project,Hub of Wishes,27446,1430
2317,Cheesy Waffles Project,Investing in People and Culture,27331,1400
2318,Cheesy Waffles Project,"Jet (Wicker Chair) North,  Westerhope",33361,1587
2319,Cheesy Waffles Project,Junction 7,27446,1430
2320,Cheesy Waffles Project,Junior Neighbourhood Watch,27446,1430
2321,Cheesy Waffles Project,Kibblesworth Village Millenium Centre,21824,1179
2322,Cheesy Waffles Project,Kings Cafe,32811,1712
2323,Cheesy Waffles Project,Labyrinth Holistic Cafe,38019,2191
2324,Cheesy Waffles Project,Little Sisters Of The Poor - Newcastle,28838,1510
2325,Cheesy Waffles Project,Lobley Hill Primary,23661,1134
2326,Cheesy Waffles Project,Looked After Through Care Darlington Borough Council,34539,2053
2327,Cheesy Waffles Project,Mickley First School,43285,2218
2328,Cheesy Waffles Project,Miss Tina's Coffee Shop,20999,1397
2329,Cheesy Waffles Project,Mount Pleasant Primary School,34754,1734
2330,Cheesy Waffles Project,Moving On Durham,6070,753
2331,Cheesy Waffles Project,Murton Salvation Army,11999,971
2332,Cheesy Waffles Project,New Walk Property Management Middlesbrough,38716,2146
2333,Cheesy Waffles Project,New Walk Property Management Stockton,37626,2136
2334,Cheesy Waffles Project,Newport Primary,38033,2081
2335,Cheesy Waffles Project,PACT House,21270,1295
2336,Cheesy Waffles Project,Park End Primary,44616,2348
2337,Cheesy Waffles Project,Pelton Community Centre,15240,904
2338,Cheesy Waffles Project,People's Pantry,36802,1962
2339,Cheesy Waffles Project,Pickle Palace,36187,1971
2340,Cheesy Waffles Project,Pottery Bank Centre,32694,1987
2341,Cheesy Waffles Project,Praxis,29613,1633
2342,Cheesy Waffles Project,Prudhoe Castle First School,42044,2205
2343,Cheesy Waffles Project,Reach Out Recovery,29806,2029
2344,Cheesy Waffles Project,Ron Eager House Changing Lives,28671,1576
2345,Cheesy Waffles Project,Roseberry Primary,31460,1817
2346,Cheesy Waffles Project,Rosebrook,33836,1789
2347,Cheesy Waffles Project,Sanctuary Supported Housing,37537,2015
2348,Cheesy Waffles Project,Sanctuary Supported Living Hartlepool,27168,1743
2349,Cheesy Waffles Project,Selby Cottage Childrens Centre,13798,856
2350,Cheesy Waffles Project,Soul Food Spaces (Peace Of Mind),23224,1337
2351,Cheesy Waffles Project,Sprinwell Community Hub,20862,1160
2352,Cheesy Waffles Project,St Davids Community Project,13624,980
2353,Cheesy Waffles Project,St Gabriels Catholic Voluntary Academy,45899,2470
2354,Cheesy Waffles Project,St. John the Baptist Primary School,34843,1852
2355,Cheesy Waffles Project,St.Peters Court,9403,1011
2356,Cheesy Waffles Project,Sunderland Area Parent Support,13437,912
2357,Cheesy Waffles Project,Sunderland North Family Zone,18069,1474
2358,Cheesy Waffles Project,Sunderland Ymca,17897,1430
2359,Cheesy Waffles Project,Sunshine Day Nursery at Seascape Children's Centre,16780,1464
2360,Cheesy Waffles Project,The Albert,11883,962
2361,Cheesy Waffles Project,The Ashley Foundation,18411,1518
2362,Cheesy Waffles Project,The Laurels Childcare Ltd,1799,364
2363,Cheesy Waffles Project,The Oasis Cafe,28613,1497
2364,Cheesy Waffles Project,The Opportunity Cafe,31303,1621
2365,Cheesy Waffles Project,The Rifty Youth Project,28102,1808
2366,Cheesy Waffles Project,Tyneside Vineyard Extraordinary Project,30820,1807
2367,Cheesy Waffles Project,Umbrella Community Centre,23996,1835
2368,Cheesy Waffles Project,Vinnie's Cafe,29172,1609
2369,Cheesy Waffles Project,Virginia House Changing Lives,28648,1474
2370,Cheesy Waffles Project,Wallsend People Centre,30737,1886
2371,Cheesy Waffles Project,Washingwell Primary School,26660,1420
2372,Cheesy Waffles Project,West View Primary School,25592,1567
2373,Cheesy Waffles Project,West View Project,25998,1585
2374,Cheesy Waffles Project,Wharton Trust,26967,1704
2375,Cheesy Waffles Project,Whitehead Street - Changing Lives,28301,1502
2376,Chester West & Central Community Project @ Bullion Hall,Abbey Hill Academy,44133,2174
2377,Chester West & Central Community Project @ Bullion Hall,Abbey Lodge,18274,1601
2378,Chester West & Central Community Project @ Bullion Hall,Abbott House Changing Lives,19044,1167
2379,Chester West & Central Community Project @ Bullion Hall,Academy 360,14220,1139
2380,Chester West & Central Community Project @ Bullion Hall,Age UK Sunderland,17627,1507
2381,Chester West & Central Community Project @ Bullion Hall,All About You,19239,1271
2382,Chester West & Central Community Project @ Bullion Hall,Approach Development,73776,3235
2383,Chester West & Central Community Project @ Bullion Hall,Basement Project,26563,1981
2384,Chester West & Central Community Project @ Bullion Hall,Belle Vue 60+ Club,52384,2501
2385,Chester West & Central Community Project @ Bullion Hall,Belle Vue Centre Cafe,52384,2501
2386,Chester West & Central Community Project @ Bullion Hall,Belle Vue Play Scheme,52384,2501
2387,Chester West & Central Community Project @ Bullion Hall,Belle Vue Youth Project,52384,2501
2388,Chester West & Central Community Project @ Bullion Hall,Benfield School,23812,1668
2389,Chester West & Central Community Project @ Bullion Hall,Beyond Limits,39242,2757
2390,Chester West & Central Community Project @ Bullion Hall,Bibby House - Changing Lives,12910,783
2391,Chester West & Central Community Project @ Bullion Hall,Bilton Hall Community Trust,17243,1003
2392,Chester West & Central Community Project @ Bullion Hall,Blyth Star Enterprises,46730,2429
2393,Chester West & Central Community Project @ Bullion Hall,Brougham Primary School,42409,2292
2394,Chester West & Central Community Project @ Bullion Hall,Byker Community Association,22471,1565
2395,Chester West & Central Community Project @ Bullion Hall,Cafe on the Shire - NTDF,26786,1767
2396,Chester West & Central Community Project @ Bullion Hall,Changing Lives,11598,683
2397,Chester West & Central Community Project @ Bullion Hall,Cheesy Waffles Project,14360,923
2398,Chester West & Central Community Project @ Bullion Hall,Choysez,47832,2353
2399,Chester West & Central Community Project @ Bullion Hall,Corbridge Middle School,45146,2012
2400,Chester West & Central Community Project @ Bullion Hall,Cornerstones Cafe,1607,193
2401,Chester West & Central Community Project @ Bullion Hall,County Durham Tees Valley Rescue Mission,37883,1805
2402,Chester West & Central Community Project @ Bullion Hall,Cumberland House,18375,1079
2403,Chester West & Central Community Project @ Bullion Hall,Delta North Consett (formerly YMCA),22222,1649
2404,Chester West & Central Community Project @ Bullion Hall,Dementia Care,31038,1663
2405,Chester West & Central Community Project @ Bullion Hall,Dynamix Extreme Cic,18508,1091
2406,Chester West & Central Community Project @ Bullion Hall,East Durham Community Initiatives,18029,1530
2407,Chester West & Central Community Project @ Bullion Hall,East Durham Partnership,21513,1734
2408,Chester West & Central Community Project @ Bullion Hall,Eastlea Community,16576,1360
2409,Chester West & Central Community Project @ Bullion Hall,Elliott House /Westbridge,19956,1325
2410,Chester West & Central Community Project @ Bullion Hall,Emmaus North East,19637,1237
2411,Chester West & Central Community Project @ Bullion Hall,Eslington House Changing Lives,16060,895
2412,Chester West & Central Community Project @ Bullion Hall,Excelsior Academy,21614,1274
2413,Chester West & Central Community Project @ Bullion Hall,Family Gateway,21896,1378
